,idade_pessoa,salario_pessoa,situacao_propriedade_pessoa,tempo_trabalhado_pessoa,motivo_emprestimo,pontuacao_emprestimo,valor_emprestimo,taxa_juros_emprestimo,status_emprestimo,porcentagem_salario_emprestimo,foi_inadimplente_cb,tempo_primeira_solicitacao_credito_cb
272,28.0,131040.0,Hipoteca,0.0,Médico,C,10000.0,13.35,0.0,0.08,S,7
273,29.0,113000.0,Hipoteca,5.0,Personal,G,25000.0,18.84,1.0,0.22,S,7
274,28.0,13200.0,Aluguel,0.0,Médico,B,3000.0,10.99,1.0,0.23,N,6
275,28.0,240000.0,Aluguel,2.0,Médico,B,6000.0,11.46,0.0,0.03,N,6
276,26.0,30320.0,Aluguel,2.0,Personal,B,7500.0,12.18,1.0,0.25,N,3
277,21.0,110000.0,Hipoteca,5.0,Pagamento de débitos,A,10000.0,6.54,0.0,0.09,N,2
278,29.0,82000.0,Própria,5.0,Personal,C,21000.0,14.65,0.0,0.26,S,5
279,27.0,95000.0,Hipoteca,11.0,Empreendimento,C,18000.0,13.48,0.0,0.19,N,5
280,21.0,84000.0,Hipoteca,5.0,Pagamento de débitos,B,10000.0,12.53,0.0,0.12,N,4
281,26.0,70000.0,Aluguel,4.0,Pagamento de débitos,A,4000.0,5.99,0.0,0.06,N,4
282,22.0,40000.0,Aluguel,0.0,Empreendimento,A,8600.0,7.66,0.0,0.21,N,2
283,23.0,115000.0,Hipoteca,7.0,Educativo,C,10000.0,14.27,0.0,0.09,N,2
284,27.0,100000.0,Hipoteca,1.0,Pagamento de débitos,C,16000.0,13.43,0.0,0.16,N,5
285,24.0,33000.0,Aluguel,1.0,Médico,F,5000.0,21.36,1.0,0.15,N,2
286,27.0,55600.0,Própria,2.0,Educativo,B,4200.0,10.37,0.0,0.08,N,9
287,32.0,45000.0,Hipoteca,6.0,Personal,A,15000.0,7.51,0.0,0.33,N,5
288,34.0,74000.0,Hipoteca,10.0,Educativo,C,17000.0,14.27,0.0,0.23,S,10
289,21.0,30000.0,Aluguel,3.0,Pagamento de débitos,A,2500.0,7.14,1.0,0.08,N,4
290,24.0,85000.0,Aluguel,1.0,Empreendimento,B,16000.0,11.99,0.0,0.19,N,3
291,22.0,80000.0,Aluguel,3.0,Personal,D,33950.0,14.54,1.0,0.42,S,4
292,28.0,11029.0,Hipoteca,12.0,Pagamento de débitos,C,2150.0,10.78,1.0,0.19,S,6
293,29.0,55000.0,Hipoteca,1.0,Empreendimento,A,12625.0,7.9,0.0,0.23,N,6
294,21.0,39900.0,Aluguel,0.0,Educativo,A,12000.0,7.9,0.0,0.3,N,4
295,22.0,36000.0,Própria,4.0,Educativo,D,5000.0,14.61,0.0,0.14,N,2
296,23.0,77000.0,Hipoteca,7.0,Educativo,A,10000.0,7.88,0.0,0.13,N,4
297,27.0,89904.0,Aluguel,1.0,Educativo,B,10000.0,10.0,0.0,0.11,N,5
298,23.0,59000.0,Hipoteca,7.0,Educativo,A,9000.0,8.49,0.0,0.15,N,3
299,26.0,300000.0,Própria,9.0,Melhora do lar,B,10000.0,10.38,0.0,0.03,N,4
300,35.0,23000.0,Aluguel,13.0,Médico,A,6500.0,8.63,0.0,0.28,N,6
301,22.0,45000.0,Aluguel,6.0,Médico,B,11000.0,9.88,0.0,0.24,N,2
302,23.0,90000.0,Hipoteca,7.0,Educativo,B,8000.0,10.36,0.0,0.09,N,3
303,27.0,51000.0,Aluguel,9.0,Personal,B,1600.0,10.59,0.0,0.03,N,8
304,26.0,70000.0,Hipoteca,1.0,Médico,C,7000.0,14.26,0.0,0.1,S,4
305,53.0,105000.0,Aluguel,1.0,Educativo,A,12000.0,6.91,0.0,0.11,N,23
306,22.0,47000.0,Aluguel,6.0,Pagamento de débitos,A,12000.0,6.03,0.0,0.26,N,3
307,27.0,41000.0,Aluguel,4.0,Pagamento de débitos,C,8000.0,12.84,1.0,0.2,S,10
308,22.0,58170.0,Aluguel,1.0,Educativo,A,3000.0,9.07,1.0,0.05,N,2
309,26.0,71000.0,Aluguel,10.0,Melhora do lar,C,8000.0,13.49,0.0,0.11,S,4
310,23.0,77927.0,Hipoteca,7.0,Educativo,C,15000.0,12.99,0.0,0.19,S,4
311,22.0,85000.0,Aluguel,0.0,Pagamento de débitos,A,10000.0,7.66,0.0,0.12,N,3
312,31.0,351699.0,Aluguel,7.0,Melhora do lar,D,10500.0,15.7,0.0,0.03,N,9
313,24.0,135000.0,Hipoteca,8.0,Médico,A,17000.0,6.17,0.0,0.13,N,4
314,25.0,33000.0,Aluguel,1.0,Médico,B,14125.0,9.91,1.0,0.43,N,3
315,25.0,50000.0,Hipoteca,9.0,Empreendimento,A,18650.0,7.9,0.0,0.37,N,4
316,29.0,50000.0,Hipoteca,4.0,Personal,B,21850.0,12.42,0.0,0.44,N,9
317,47.0,18000.0,Aluguel,4.0,Médico,A,2000.0,7.29,0.0,0.11,N,11
318,25.0,76000.0,Aluguel,4.0,Educativo,C,13200.0,12.23,0.0,0.17,N,4
319,26.0,69000.0,Hipoteca,10.0,Pagamento de débitos,D,6200.0,15.99,1.0,0.09,S,3
320,30.0,95000.0,Hipoteca,4.0,Médico,B,5600.0,11.63,0.0,0.06,N,5
321,24.0,60000.0,Hipoteca,0.0,Personal,B,15000.0,11.89,0.0,0.25,N,2
322,31.0,24000.0,Aluguel,2.0,Personal,A,3000.0,7.49,0.0,0.13,N,8
323,30.0,85000.0,Hipoteca,0.0,Melhora do lar,C,18000.0,13.06,0.0,0.21,N,5
324,22.0,36000.0,Própria,6.0,Educativo,B,14500.0,10.99,0.0,0.4,N,3
325,24.0,85000.0,Aluguel,6.0,Personal,C,10000.0,13.72,0.0,0.12,S,2
326,53.0,95000.0,Própria,24.0,Personal,A,6000.0,5.42,0.0,0.06,N,30
327,21.0,45996.0,Própria,5.0,Empreendimento,A,10000.0,5.79,0.0,0.22,N,3
328,22.0,40000.0,Hipoteca,2.0,Personal,A,8100.0,7.14,0.0,0.2,N,3
329,27.0,19200.0,Própria,3.0,Personal,A,8000.0,8.9,1.0,0.42,N,8
330,31.0,30000.0,Hipoteca,3.0,Personal,A,9450.0,8.49,0.0,0.32,N,8
331,24.0,89523.0,Aluguel,8.0,Personal,B,3000.0,10.25,0.0,0.03,N,3
332,25.0,44000.0,Hipoteca,6.0,Melhora do lar,A,7000.0,6.03,0.0,0.16,N,3
333,26.0,64000.0,Hipoteca,2.0,Personal,D,8000.0,14.96,0.0,0.13,S,2
334,25.0,48500.0,Outro,1.0,Educativo,E,19500.0,15.57,1.0,0.4,N,4
335,29.0,260000.0,Hipoteca,0.0,Melhora do lar,B,20000.0,10.37,0.0,0.08,N,6
336,43.0,77000.0,Hipoteca,3.0,Educativo,A,12000.0,5.99,0.0,0.16,N,16
337,23.0,77000.0,Aluguel,3.0,Empreendimento,B,1150.0,10.95,0.0,0.01,N,2
338,34.0,130000.0,Aluguel,2.0,Empreendimento,B,8000.0,10.99,0.0,0.06,N,10
339,28.0,103000.0,Aluguel,0.0,Educativo,D,8000.0,14.61,1.0,0.08,N,10
340,25.0,37596.0,Hipoteca,3.0,Personal,B,12000.0,11.99,0.0,0.32,N,4
341,25.0,12816.0,Própria,0.0,Pagamento de débitos,C,3000.0,12.87,1.0,0.23,S,4
342,25.0,62903.0,Hipoteca,9.0,Médico,B,3000.0,10.65,1.0,0.04,N,2
343,24.0,130000.0,Hipoteca,4.0,Melhora do lar,B,25000.0,10.74,0.0,0.19,N,3
344,22.0,56000.0,Aluguel,4.0,Empreendimento,D,2800.0,15.31,0.0,0.05,S,2
345,23.0,36000.0,Aluguel,0.0,Educativo,A,2425.0,8.49,0.0,0.07,N,4
346,28.0,32400.0,Aluguel,3.0,Médico,D,4900.0,14.12,1.0,0.15,N,7
347,30.0,30000.0,Aluguel,2.0,Personal,C,8000.0,13.22,0.0,0.27,S,9
348,42.0,160000.0,Hipoteca,0.0,Médico,A,22000.0,6.99,0.0,0.14,N,16
349,26.0,126000.0,Hipoteca,4.0,Melhora do lar,C,7500.0,13.92,0.0,0.06,N,3
350,22.0,30000.0,Aluguel,3.0,Educativo,C,4100.0,14.26,0.0,0.14,S,3
351,32.0,39270.0,Aluguel,5.0,Educativo,C,6800.0,12.99,0.0,0.17,S,7
352,23.0,75000.0,Hipoteca,0.0,Pagamento de débitos,A,12000.0,6.92,0.0,0.16,N,4
353,29.0,70000.0,Hipoteca,7.0,Médico,B,4000.0,11.86,0.0,0.06,N,6
354,23.0,71004.0,Própria,1.0,Educativo,C,15000.0,13.47,0.0,0.21,S,3
355,24.0,70000.0,Aluguel,3.0,Educativo,B,25000.0,11.86,1.0,0.36,N,4
356,24.0,115500.0,Hipoteca,8.0,Melhora do lar,A,10000.0,7.75,0.0,0.09,N,4
357,23.0,70000.0,Aluguel,4.0,Educativo,A,6000.0,7.49,0.0,0.09,N,3
358,30.0,36000.0,Hipoteca,1.0,Pagamento de débitos,A,15000.0,6.62,0.0,0.42,N,9
359,38.0,25000.0,Aluguel,1.0,Educativo,A,1000.0,8.0,0.0,0.04,N,16
360,25.0,60000.0,Hipoteca,9.0,Personal,C,10200.0,13.92,0.0,0.17,S,4
361,28.0,39000.0,Aluguel,6.0,Pagamento de débitos,A,5000.0,5.99,1.0,0.13,N,7
362,23.0,84000.0,Aluguel,5.0,Empreendimento,A,6000.0,6.99,0.0,0.07,N,3
363,22.0,30000.0,Hipoteca,6.0,Pagamento de débitos,C,5000.0,13.23,0.0,0.17,N,4
364,26.0,96000.0,Aluguel,6.0,Personal,C,19000.0,13.22,0.0,0.2,S,2
365,28.0,75000.0,Hipoteca,5.0,Empreendimento,B,10000.0,12.21,0.0,0.13,N,5
366,33.0,153000.0,Hipoteca,1.0,Melhora do lar,D,23100.0,14.74,1.0,0.15,S,9
367,31.0,55000.0,Aluguel,2.0,Médico,B,10000.0,12.42,0.0,0.18,N,7
368,26.0,88800.0,Hipoteca,10.0,Médico,B,10000.0,11.36,0.0,0.11,N,3
369,32.0,33600.0,Própria,0.0,Empreendimento,D,8000.0,16.02,0.0,0.24,N,8
370,21.0,80000.0,Aluguel,6.0,Empreendimento,A,18000.0,7.9,0.0,0.23,N,2
371,26.0,91800.0,Hipoteca,10.0,Médico,E,10000.0,16.32,1.0,0.09,S,4
372,21.0,34000.0,Aluguel,4.0,Educativo,B,1800.0,11.49,0.0,0.05,N,4
373,32.0,29000.0,Própria,0.0,Personal,A,2000.0,8.49,0.0,0.07,N,8
374,33.0,170004.0,Hipoteca,17.0,Personal,A,12000.0,7.51,0.0,0.07,N,9
375,39.0,90000.0,Hipoteca,15.0,Empreendimento,A,10500.0,7.66,0.0,0.12,N,12
376,23.0,62000.0,Aluguel,1.0,Pagamento de débitos,A,10000.0,8.94,0.0,0.16,N,2
377,27.0,107000.0,Hipoteca,11.0,Empreendimento,B,35000.0,9.63,0.0,0.33,N,7
378,30.0,85000.0,Hipoteca,14.0,Médico,A,6000.0,5.42,0.0,0.07,N,8
379,30.0,39962.0,Hipoteca,5.0,Pagamento de débitos,B,3200.0,9.7,0.0,0.08,N,7
380,33.0,58344.0,Aluguel,5.0,Empreendimento,D,11975.0,16.29,0.0,0.21,S,9
381,32.0,62000.0,Aluguel,8.0,Empreendimento,D,10000.0,17.27,1.0,0.16,S,7
382,26.0,100000.0,Aluguel,3.0,Pagamento de débitos,C,3000.0,13.57,0.0,0.03,N,3
383,24.0,72000.0,Aluguel,8.0,Personal,C,3200.0,13.92,0.0,0.04,N,3
384,26.0,66000.0,Aluguel,3.0,Melhora do lar,B,25000.0,11.58,1.0,0.38,N,4
385,29.0,42000.0,Aluguel,3.0,Médico,D,5000.0,15.99,0.0,0.12,S,6
386,23.0,45000.0,Aluguel,2.0,Educativo,B,9600.0,10.25,0.0,0.21,N,2
387,38.0,35427.0,Aluguel,3.0,Personal,C,5950.0,11.72,0.0,0.17,S,11
388,24.0,50000.0,Aluguel,3.0,Personal,A,10000.0,7.49,0.0,0.2,N,2
389,38.0,110000.0,Aluguel,5.0,Melhora do lar,A,20000.0,6.91,0.0,0.18,N,13
390,24.0,45295.0,Aluguel,8.0,Pagamento de débitos,D,19650.0,15.37,1.0,0.43,S,2
391,27.0,73660.0,Aluguel,4.0,Melhora do lar,E,12000.0,14.18,0.0,0.16,N,7
392,32.0,56000.0,Hipoteca,5.0,Personal,A,10000.0,7.14,0.0,0.18,N,8
393,23.0,120000.0,Hipoteca,7.0,Empreendimento,C,6000.0,13.06,0.0,0.05,N,4
394,21.0,42000.0,Aluguel,4.0,Educativo,A,12500.0,8.94,0.0,0.3,N,2
395,32.0,25000.0,Aluguel,12.0,Empreendimento,B,5500.0,11.11,0.0,0.22,N,10
396,22.0,84996.0,Aluguel,6.0,Empreendimento,C,5000.0,12.23,0.0,0.06,S,3
397,25.0,63000.0,Hipoteca,3.0,Personal,C,3000.0,13.47,0.0,0.05,S,2
398,23.0,99996.0,Aluguel,3.0,Pagamento de débitos,A,22000.0,7.88,0.0,0.22,N,4
399,21.0,35000.0,Aluguel,0.0,Personal,F,8000.0,19.79,1.0,0.23,S,4
400,27.0,56400.0,Aluguel,1.0,Empreendimento,B,9700.0,8.88,0.0,0.17,N,10
401,23.0,75000.0,Aluguel,1.0,Empreendimento,B,6000.0,12.42,0.0,0.08,N,3
402,34.0,63500.0,Hipoteca,18.0,Melhora do lar,A,5125.0,8.49,0.0,0.08,N,5
403,29.0,54000.0,Hipoteca,8.0,Pagamento de débitos,A,7500.0,7.49,1.0,0.14,N,9
404,25.0,79000.0,Hipoteca,9.0,Médico,A,10000.0,5.79,0.0,0.13,N,3
405,26.0,65000.0,Hipoteca,11.0,Melhora do lar,A,10950.0,7.88,0.0,0.17,N,2
406,36.0,32000.0,Hipoteca,9.0,Educativo,B,5000.0,8.88,0.0,0.16,N,13
407,30.0,37000.0,Aluguel,2.0,Educativo,B,2600.0,9.25,0.0,0.07,N,7
408,27.0,83000.0,Hipoteca,11.0,Empreendimento,C,2500.0,13.99,0.0,0.03,S,8
409,33.0,60000.0,Própria,8.0,Educativo,C,8350.0,11.34,0.0,0.14,S,7
410,33.0,80001.0,Aluguel,6.0,Educativo,E,21600.0,18.64,1.0,0.27,N,10
411,27.0,80000.0,Aluguel,3.0,Pagamento de débitos,B,4000.0,12.69,0.0,0.05,N,8
412,22.0,75000.0,Aluguel,3.0,Educativo,B,10600.0,10.99,0.0,0.14,N,3
413,25.0,40000.0,Hipoteca,1.0,Melhora do lar,A,4000.0,7.29,0.0,0.1,N,2
414,27.0,45000.0,Hipoteca,4.0,Médico,A,5000.0,6.03,0.0,0.11,N,9
415,27.0,70000.0,Hipoteca,11.0,Pagamento de débitos,A,25000.0,7.66,0.0,0.36,N,5
416,27.0,60000.0,Hipoteca,3.0,Educativo,C,5000.0,12.73,0.0,0.08,S,8
417,29.0,115500.0,Aluguel,1.0,Educativo,B,20000.0,10.46,0.0,0.17,N,9
418,26.0,90000.0,Aluguel,0.0,Educativo,B,5525.0,11.36,0.0,0.06,N,4
419,21.0,39600.0,Hipoteca,5.0,Médico,A,6400.0,6.91,1.0,0.16,N,2
420,24.0,115000.0,Própria,8.0,Pagamento de débitos,D,35000.0,16.89,0.0,0.3,S,4
421,24.0,60000.0,Hipoteca,8.0,Médico,A,13000.0,7.29,0.0,0.22,N,2
422,28.0,75000.0,Aluguel,0.0,Médico,B,10500.0,9.63,0.0,0.14,N,10
423,36.0,77000.0,Hipoteca,7.0,Personal,A,6000.0,6.99,0.0,0.08,N,12
424,28.0,95000.0,Própria,4.0,Melhora do lar,B,25000.0,9.62,0.0,0.26,N,8
425,42.0,101000.0,Hipoteca,6.0,Pagamento de débitos,F,25000.0,16.15,1.0,0.25,S,17
426,36.0,60000.0,Hipoteca,2.0,Educativo,C,8000.0,13.92,0.0,0.13,N,15
427,30.0,85332.0,Aluguel,3.0,Empreendimento,C,14000.0,14.22,0.0,0.16,N,7
428,24.0,45000.0,Aluguel,5.0,Médico,C,1300.0,13.61,0.0,0.03,S,4
429,29.0,92000.0,Hipoteca,8.0,Educativo,B,10000.0,11.26,0.0,0.11,N,8
430,44.0,44000.0,Hipoteca,2.0,Empreendimento,C,5000.0,12.23,1.0,0.11,S,12
431,30.0,21600.0,Aluguel,1.0,Personal,B,1500.0,11.71,1.0,0.07,N,9
432,25.0,115000.0,Aluguel,2.0,Empreendimento,B,8000.0,11.71,0.0,0.07,N,4
433,23.0,65004.0,Aluguel,0.0,Empreendimento,C,3000.0,13.61,0.0,0.05,S,3
434,22.0,52000.0,Hipoteca,6.0,Educativo,C,9750.0,13.06,0.0,0.19,S,2
435,27.0,58000.0,Aluguel,1.0,Empreendimento,B,8000.0,11.36,0.0,0.14,N,7
436,25.0,102000.0,Hipoteca,7.0,Melhora do lar,G,25000.0,20.16,1.0,0.25,S,4
437,23.0,84996.0,Hipoteca,5.0,Médico,B,5000.0,10.95,0.0,0.06,N,3
438,22.0,27800.0,Aluguel,3.0,Médico,A,6800.0,8.49,0.0,0.24,N,3
439,22.0,30000.0,Própria,6.0,Empreendimento,A,6000.0,7.49,0.0,0.2,N,3
440,26.0,36000.0,Hipoteca,10.0,Personal,B,18000.0,10.39,0.0,0.5,N,2
441,25.0,60000.0,Aluguel,5.0,Melhora do lar,A,10000.0,7.14,0.0,0.17,N,4
442,31.0,34000.0,Aluguel,2.0,Melhora do lar,D,7500.0,15.58,1.0,0.22,N,5
443,28.0,38000.0,Aluguel,12.0,Personal,A,3200.0,9.63,0.0,0.08,N,9
444,33.0,150000.0,Própria,14.0,Empreendimento,B,21000.0,11.83,0.0,0.14,N,9
445,22.0,43000.0,Aluguel,5.0,Empreendimento,B,2400.0,10.99,0.0,0.06,N,4
446,24.0,65000.0,Hipoteca,7.0,Empreendimento,A,6000.0,5.42,0.0,0.09,N,3
447,24.0,53636.0,Aluguel,8.0,Educativo,B,4000.0,10.62,0.0,0.07,N,2
448,32.0,86004.0,Hipoteca,16.0,Pagamento de débitos,A,8000.0,5.79,0.0,0.09,N,5
449,24.0,155000.0,Aluguel,8.0,Educativo,B,18000.0,10.62,0.0,0.12,N,4
450,49.0,42000.0,Hipoteca,12.0,Médico,A,3000.0,8.9,0.0,0.07,N,15
451,25.0,5000.0,Aluguel,0.0,Empreendimento,B,1000.0,9.64,1.0,0.2,N,4
452,24.0,34320.0,Aluguel,5.0,Médico,E,14400.0,16.82,1.0,0.42,S,3
453,25.0,66000.0,Aluguel,7.0,Pagamento de débitos,B,6500.0,10.25,0.0,0.1,N,3
454,31.0,46300.0,Hipoteca,16.0,Personal,A,7500.0,7.88,0.0,0.16,N,6
455,23.0,40000.0,Aluguel,3.0,Educativo,B,8000.0,11.49,0.0,0.2,N,3
456,32.0,85000.0,Aluguel,7.0,Pagamento de débitos,B,6000.0,11.71,0.0,0.07,N,5
457,24.0,35004.0,Hipoteca,5.0,Educativo,A,7000.0,5.42,0.0,0.2,N,3
458,23.0,57000.0,Própria,7.0,Educativo,B,4200.0,10.51,0.0,0.07,N,3
459,21.0,40000.0,Aluguel,4.0,Empreendimento,A,5000.0,5.79,0.0,0.13,N,2
460,24.0,90000.0,Aluguel,4.0,Personal,B,12000.0,9.91,0.0,0.13,N,2
461,35.0,46900.0,Aluguel,14.0,Médico,C,14000.0,14.27,0.0,0.3,S,5
462,37.0,72800.0,Hipoteca,0.0,Educativo,B,23000.0,11.58,0.0,0.32,N,17
463,24.0,171500.0,Aluguel,6.0,Pagamento de débitos,A,18000.0,8.9,0.0,0.1,N,4
464,23.0,159996.0,Hipoteca,2.0,Personal,A,12000.0,5.42,0.0,0.08,N,4
465,22.0,50000.0,Aluguel,6.0,Empreendimento,C,18000.0,13.79,1.0,0.36,N,2
466,28.0,38000.0,Própria,13.0,Empreendimento,A,6425.0,5.42,0.0,0.17,N,8
467,33.0,100000.0,Hipoteca,8.0,Pagamento de débitos,A,6400.0,7.29,0.0,0.06,N,9
468,26.0,47000.0,Aluguel,5.0,Personal,C,9500.0,12.87,0.0,0.2,N,4
469,23.0,90000.0,Hipoteca,6.0,Personal,B,15000.0,9.99,1.0,0.17,N,3
470,22.0,31000.0,Aluguel,0.0,Pagamento de débitos,B,12000.0,10.25,1.0,0.39,N,4
471,25.0,54000.0,Aluguel,3.0,Melhora do lar,E,25000.0,16.82,1.0,0.46,N,4
472,30.0,55000.0,Hipoteca,1.0,Personal,B,6500.0,10.99,0.0,0.12,N,9
473,32.0,65000.0,Aluguel,2.0,Médico,C,19000.0,12.84,0.0,0.29,S,5
474,24.0,79632.0,Hipoteca,8.0,Educativo,C,7200.0,14.17,0.0,0.09,S,3
475,25.0,36480.0,Aluguel,4.0,Pagamento de débitos,A,5000.0,6.54,0.0,0.14,N,2
476,27.0,100000.0,Hipoteca,0.0,Melhora do lar,A,5000.0,8.07,0.0,0.05,N,10
477,23.0,33500.0,Aluguel,2.0,Educativo,E,2500.0,15.68,1.0,0.07,S,4
478,29.0,89520.0,Própria,13.0,Médico,C,8000.0,13.23,0.0,0.09,N,10
479,22.0,60000.0,Hipoteca,6.0,Empreendimento,D,24250.0,15.31,0.0,0.4,S,2
480,29.0,50000.0,Hipoteca,5.0,Personal,B,8000.0,10.37,0.0,0.16,N,7
481,21.0,31680.0,Aluguel,5.0,Médico,C,15000.0,12.61,1.0,0.47,S,4
482,22.0,24960.0,Aluguel,0.0,Empreendimento,A,2500.0,7.51,0.0,0.1,N,2
483,26.0,152004.0,Hipoteca,8.0,Educativo,A,5800.0,7.88,0.0,0.04,N,3
484,34.0,30000.0,Aluguel,4.0,Empreendimento,B,3350.0,10.99,0.0,0.11,N,10
485,23.0,103000.0,Hipoteca,6.0,Pagamento de débitos,C,4000.0,13.49,0.0,0.04,N,2
486,28.0,100000.0,Hipoteca,13.0,Empreendimento,A,13000.0,8.59,0.0,0.13,N,5
487,21.0,155800.0,Hipoteca,2.0,Médico,B,18000.0,11.26,0.0,0.12,N,3
488,41.0,47508.0,Aluguel,3.0,Pagamento de débitos,B,10000.0,10.74,0.0,0.21,N,16
489,25.0,31000.0,Aluguel,0.0,Personal,A,5000.0,8.94,0.0,0.16,N,2
490,34.0,65200.0,Hipoteca,13.0,Empreendimento,A,8000.0,6.92,0.0,0.12,N,7
491,22.0,78000.0,Hipoteca,6.0,Melhora do lar,D,25000.0,16.77,1.0,0.32,N,2
492,21.0,25200.0,Aluguel,3.0,Médico,C,8500.0,13.61,1.0,0.34,S,2
493,23.0,50000.0,Hipoteca,7.0,Pagamento de débitos,F,13750.0,18.43,1.0,0.28,N,3
494,23.0,100000.0,Própria,0.0,Empreendimento,C,1000.0,14.26,0.0,0.01,N,3
495,25.0,54000.0,Aluguel,1.0,Personal,D,20000.0,15.65,1.0,0.37,S,3
496,29.0,60000.0,Aluguel,2.0,Personal,C,12000.0,14.22,0.0,0.2,S,6
497,36.0,95000.0,Aluguel,3.0,Empreendimento,A,7375.0,8.94,0.0,0.08,N,15
498,29.0,159996.0,Própria,1.0,Melhora do lar,B,10000.0,11.86,0.0,0.06,N,7
499,25.0,85000.0,Própria,1.0,Melhora do lar,C,5000.0,13.79,0.0,0.06,S,2
500,37.0,78000.0,Hipoteca,5.0,Pagamento de débitos,B,12000.0,9.83,0.0,0.15,N,11
501,23.0,38000.0,Aluguel,0.0,Pagamento de débitos,A,7200.0,7.9,0.0,0.19,N,4
502,29.0,28000.0,Aluguel,2.0,Personal,D,5000.0,16.07,1.0,0.18,N,8
503,21.0,75000.0,Hipoteca,5.0,Educativo,A,5400.0,7.29,0.0,0.07,N,3
504,22.0,70600.0,Hipoteca,6.0,Médico,C,7450.0,13.06,0.0,0.11,S,4
505,23.0,15000.0,Hipoteca,0.0,Personal,C,3600.0,13.47,1.0,0.24,N,4
506,32.0,72000.0,Aluguel,5.0,Empreendimento,A,6000.0,8.49,0.0,0.08,N,10
507,26.0,300000.0,Hipoteca,0.0,Educativo,D,25000.0,15.33,0.0,0.08,N,3
508,27.0,69996.0,Aluguel,12.0,Personal,A,5000.0,9.63,0.0,0.07,N,5
509,24.0,55782.0,Aluguel,3.0,Pagamento de débitos,A,17000.0,7.51,0.0,0.3,N,3
510,23.0,41004.0,Hipoteca,8.0,Empreendimento,A,10000.0,9.32,0.0,0.24,N,4
511,26.0,46000.0,Aluguel,3.0,Médico,D,11000.0,16.29,1.0,0.24,S,3
512,24.0,110000.0,Aluguel,5.0,Personal,A,12000.0,7.9,0.0,0.11,N,3
513,27.0,92508.0,Hipoteca,11.0,Personal,A,13000.0,7.14,0.0,0.14,N,5
514,22.0,57200.0,Hipoteca,4.0,Educativo,A,7000.0,7.51,0.0,0.12,N,2
515,25.0,125000.0,Hipoteca,9.0,Educativo,B,12000.0,9.91,0.0,0.1,N,3
516,29.0,54000.0,Hipoteca,1.0,Personal,G,25000.0,20.16,1.0,0.46,S,8
517,32.0,37500.0,Aluguel,6.0,Médico,A,5000.0,6.03,0.0,0.13,N,9
518,26.0,30000.0,Própria,3.0,Personal,B,12000.0,11.36,0.0,0.4,N,3
519,40.0,165000.0,Hipoteca,18.0,Pagamento de débitos,A,9000.0,7.51,0.0,0.05,N,16
520,27.0,35000.0,Aluguel,3.0,Educativo,B,10000.0,9.88,0.0,0.29,N,9
521,29.0,42000.0,Aluguel,13.0,Personal,C,9000.0,13.06,0.0,0.21,N,5
522,26.0,70000.0,Aluguel,3.0,Personal,A,6000.0,8.49,0.0,0.09,N,4
523,26.0,55000.0,Aluguel,10.0,Médico,A,8400.0,8.94,0.0,0.15,N,3
524,22.0,57564.0,Hipoteca,6.0,Pagamento de débitos,B,21000.0,11.48,0.0,0.36,N,3
525,22.0,32500.0,Hipoteca,6.0,Educativo,A,2500.0,6.99,0.0,0.08,N,2
526,26.0,115600.0,Hipoteca,4.0,Empreendimento,A,9925.0,7.29,0.0,0.09,N,4
527,27.0,87360.0,Aluguel,1.0,Pagamento de débitos,C,7500.0,12.54,0.0,0.09,S,8
528,25.0,90000.0,Hipoteca,9.0,Médico,A,6000.0,6.99,0.0,0.07,N,3
529,36.0,70000.0,Hipoteca,6.0,Pagamento de débitos,A,6000.0,5.42,0.0,0.09,N,16
530,25.0,125000.0,Hipoteca,9.0,Personal,B,12000.0,11.11,0.0,0.1,N,3
531,33.0,42000.0,Aluguel,12.0,Empreendimento,D,14000.0,15.7,1.0,0.33,S,8
532,26.0,172500.0,Aluguel,3.0,Melhora do lar,B,20000.0,11.83,0.0,0.12,N,2
533,24.0,112689.0,Hipoteca,6.0,Personal,B,24000.0,9.99,0.0,0.21,N,4
534,23.0,107806.0,Aluguel,3.0,Empreendimento,B,11425.0,10.37,0.0,0.11,N,3
535,25.0,99275.0,Aluguel,1.0,Personal,C,10000.0,14.65,0.0,0.1,S,3
536,27.0,102500.0,Hipoteca,3.0,Melhora do lar,B,8000.0,10.59,0.0,0.08,N,6
537,27.0,26004.0,Aluguel,7.0,Empreendimento,A,6000.0,7.14,0.0,0.23,N,5
538,28.0,55000.0,Aluguel,5.0,Personal,C,16000.0,13.98,0.0,0.29,S,9
539,25.0,67675.0,Hipoteca,9.0,Médico,C,3000.0,14.35,0.0,0.04,N,3
540,31.0,180000.0,Própria,15.0,Educativo,B,10000.0,11.71,0.0,0.06,N,7
541,30.0,45000.0,Aluguel,4.0,Empreendimento,D,10000.0,13.36,0.0,0.22,N,9
542,30.0,54000.0,Aluguel,2.0,Melhora do lar,E,5000.0,15.13,1.0,0.09,N,7
543,25.0,135000.0,Hipoteca,9.0,Melhora do lar,D,10000.0,15.62,0.0,0.07,S,3
544,25.0,45000.0,Aluguel,1.0,Médico,B,12500.0,10.37,0.0,0.28,N,3
545,22.0,30000.0,Aluguel,0.0,Personal,A,8000.0,9.32,0.0,0.27,N,4
546,22.0,145000.0,Hipoteca,6.0,Personal,A,12000.0,6.92,0.0,0.08,N,4
