,idade_pessoa,salario_pessoa,situacao_propriedade_pessoa,tempo_trabalhado_pessoa,motivo_emprestimo,pontuacao_emprestimo,valor_emprestimo,taxa_juros_emprestimo,status_emprestimo,porcentagem_salario_emprestimo,foi_inadimplente_cb,tempo_primeira_solicitacao_credito_cb
380,3,2,1,5.0,3,4,12,16.29,0.0,0.21,1,0.9
381,3,2,1,8.0,3,4,10,17.27,1.0,0.16,1,0.7
382,2,3,1,3.0,5,3,3,13.57,0.0,0.03,0,0.3
383,1,2,1,8.0,4,3,4,13.92,0.0,0.04,0,0.3
384,2,2,1,3.0,6,2,25,11.58,1.0,0.38,0,0.4
385,2,2,1,3.0,2,4,5,15.99,0.0,0.12,1,0.6
386,1,2,1,2.0,1,2,10,10.25,0.0,0.21,0,0.2
387,3,2,1,3.0,4,3,6,11.72,0.0,0.17,1,1.1
388,1,2,1,3.0,4,1,10,7.49,0.0,0.2,0,0.2
389,3,3,1,5.0,6,1,20,6.91,0.0,0.18,0,1.3
390,1,2,1,8.0,5,4,20,15.37,1.0,0.43,1,0.2
391,2,2,1,4.0,6,5,12,14.18,0.0,0.16,0,0.7
392,3,2,2,5.0,4,1,10,7.14,0.0,0.18,0,0.8
393,1,3,2,7.0,3,3,6,13.06,0.0,0.05,0,0.4
394,1,2,1,4.0,1,1,13,8.94,0.0,0.3,0,0.2
395,3,1,1,12.0,3,2,6,11.11,0.0,0.22,0,1.0
396,1,2,1,6.0,3,3,5,12.23,0.0,0.06,1,0.3
397,1,2,2,3.0,4,3,3,13.47,0.0,0.05,1,0.2
398,1,3,1,3.0,5,1,22,7.88,0.0,0.22,0,0.4
399,1,2,1,0.0,4,6,8,19.79,1.0,0.23,1,0.4
400,2,2,1,1.0,3,2,10,8.88,0.0,0.17,0,1.0
401,1,2,1,1.0,3,2,6,12.42,0.0,0.08,0,0.3
402,3,2,2,18.0,6,1,6,8.49,0.0,0.08,0,0.5
403,2,2,2,8.0,5,1,8,7.49,1.0,0.14,0,0.9
404,1,2,2,9.0,2,1,10,5.79,0.0,0.13,0,0.3
405,2,2,2,11.0,6,1,11,7.88,0.0,0.17,0,0.2
406,3,1,2,9.0,1,2,5,8.88,0.0,0.16,0,1.3
407,2,2,1,2.0,1,2,3,9.25,0.0,0.07,0,0.7
408,2,2,2,11.0,3,3,3,13.99,0.0,0.03,1,0.8
409,3,2,3,8.0,1,3,9,11.34,0.0,0.14,1,0.7
410,3,2,1,6.0,1,5,22,18.64,1.0,0.27,0,1.0
411,2,2,1,3.0,5,2,4,12.69,0.0,0.05,0,0.8
412,1,2,1,3.0,1,2,11,10.99,0.0,0.14,0,0.3
413,1,2,2,1.0,6,1,4,7.29,0.0,0.1,0,0.2
414,2,2,2,4.0,2,1,5,6.03,0.0,0.11,0,0.9
415,2,2,2,11.0,5,1,25,7.66,0.0,0.36,0,0.5
416,2,2,2,3.0,1,3,5,12.73,0.0,0.08,1,0.8
417,2,3,1,1.0,1,2,20,10.46,0.0,0.17,0,0.9
418,2,3,1,0.0,1,2,6,11.36,0.0,0.06,0,0.4
419,1,2,2,5.0,2,1,7,6.91,1.0,0.16,0,0.2
420,1,3,3,8.0,5,4,35,16.89,0.0,0.3,1,0.4
421,1,2,2,8.0,2,1,13,7.29,0.0,0.22,0,0.2
422,2,2,1,0.0,2,2,11,9.63,0.0,0.14,0,1.0
423,3,2,2,7.0,4,1,6,6.99,0.0,0.08,0,1.2
424,2,3,3,4.0,6,2,25,9.62,0.0,0.26,0,0.8
425,4,3,2,6.0,5,6,25,16.15,1.0,0.25,1,1.7
426,3,2,2,2.0,1,3,8,13.92,0.0,0.13,0,1.5
427,2,3,1,3.0,3,3,14,14.22,0.0,0.16,0,0.7
428,1,2,1,5.0,2,3,2,13.61,0.0,0.03,1,0.4
429,2,3,2,8.0,1,2,10,11.26,0.0,0.11,0,0.8
430,4,2,2,2.0,3,3,5,12.23,1.0,0.11,1,1.2
431,2,1,1,1.0,4,2,2,11.71,1.0,0.07,0,0.9
432,1,3,1,2.0,3,2,8,11.71,0.0,0.07,0,0.4
433,1,2,1,0.0,3,3,3,13.61,0.0,0.05,1,0.3
434,1,2,2,6.0,1,3,10,13.06,0.0,0.19,1,0.2
435,2,2,1,1.0,3,2,8,11.36,0.0,0.14,0,0.7
436,1,3,2,7.0,6,7,25,20.16,1.0,0.25,1,0.4
437,1,2,2,5.0,2,2,5,10.95,0.0,0.06,0,0.3
438,1,1,1,3.0,2,1,7,8.49,0.0,0.24,0,0.3
439,1,1,3,6.0,3,1,6,7.49,0.0,0.2,0,0.3
440,2,2,2,10.0,4,2,18,10.39,0.0,0.5,0,0.2
441,1,2,1,5.0,6,1,10,7.14,0.0,0.17,0,0.4
442,3,1,1,2.0,6,4,8,15.58,1.0,0.22,0,0.5
443,2,2,1,12.0,4,1,4,9.63,0.0,0.08,0,0.9
444,3,3,3,14.0,3,2,21,11.83,0.0,0.14,0,0.9
445,1,2,1,5.0,3,2,3,10.99,0.0,0.06,0,0.4
446,1,2,2,7.0,3,1,6,5.42,0.0,0.09,0,0.3
447,1,2,1,8.0,1,2,4,10.62,0.0,0.07,0,0.2
448,3,3,2,16.0,5,1,8,5.79,0.0,0.09,0,0.5
449,1,3,1,8.0,1,2,18,10.62,0.0,0.12,0,0.4
450,4,2,2,12.0,2,1,3,8.9,0.0,0.07,0,1.5
451,1,1,1,0.0,3,2,1,9.64,1.0,0.2,0,0.4
452,1,1,1,5.0,2,5,15,16.82,1.0,0.42,1,0.3
453,1,2,1,7.0,5,2,7,10.25,0.0,0.1,0,0.3
454,3,2,2,16.0,4,1,8,7.88,0.0,0.16,0,0.6
455,1,2,1,3.0,1,2,8,11.49,0.0,0.2,0,0.3
456,3,2,1,7.0,5,2,6,11.71,0.0,0.07,0,0.5
457,1,2,2,5.0,1,1,7,5.42,0.0,0.2,0,0.3
458,1,2,3,7.0,1,2,5,10.51,0.0,0.07,0,0.3
459,1,2,1,4.0,3,1,5,5.79,0.0,0.13,0,0.2
460,1,3,1,4.0,4,2,12,9.91,0.0,0.13,0,0.2
461,3,2,1,14.0,2,3,14,14.27,0.0,0.3,1,0.5
462,3,2,2,0.0,1,2,23,11.58,0.0,0.32,0,1.7
463,1,3,1,6.0,5,1,18,8.9,0.0,0.1,0,0.4
464,1,3,2,2.0,4,1,12,5.42,0.0,0.08,0,0.4
465,1,2,1,6.0,3,3,18,13.79,1.0,0.36,0,0.2
466,2,2,3,13.0,3,1,7,5.42,0.0,0.17,0,0.8
467,3,3,2,8.0,5,1,7,7.29,0.0,0.06,0,0.9
468,2,2,1,5.0,4,3,10,12.87,0.0,0.2,0,0.4
469,1,3,2,6.0,4,2,15,9.99,1.0,0.17,0,0.3
470,1,1,1,0.0,5,2,12,10.25,1.0,0.39,0,0.4
471,1,2,1,3.0,6,5,25,16.82,1.0,0.46,0,0.4
472,2,2,2,1.0,4,2,7,10.99,0.0,0.12,0,0.9
473,3,2,1,2.0,2,3,19,12.84,0.0,0.29,1,0.5
474,1,2,2,8.0,1,3,8,14.17,0.0,0.09,1,0.3
475,1,2,1,4.0,5,1,5,6.54,0.0,0.14,0,0.2
476,2,3,2,0.0,6,1,5,8.07,0.0,0.05,0,1.0
477,1,1,1,2.0,1,5,3,15.68,1.0,0.07,1,0.4
478,2,3,3,13.0,2,3,8,13.23,0.0,0.09,0,1.0
479,1,2,2,6.0,3,4,25,15.31,0.0,0.4,1,0.2
480,2,2,2,5.0,4,2,8,10.37,0.0,0.16,0,0.7
481,1,1,1,5.0,2,3,15,12.61,1.0,0.47,1,0.4
482,1,1,1,0.0,3,1,3,7.51,0.0,0.1,0,0.2
483,2,3,2,8.0,1,1,6,7.88,0.0,0.04,0,0.3
484,3,1,1,4.0,3,2,4,10.99,0.0,0.11,0,1.0
485,1,3,2,6.0,5,3,4,13.49,0.0,0.04,0,0.2
486,2,3,2,13.0,3,1,13,8.59,0.0,0.13,0,0.5
487,1,3,2,2.0,2,2,18,11.26,0.0,0.12,0,0.3
488,4,2,1,3.0,5,2,10,10.74,0.0,0.21,0,1.6
489,1,1,1,0.0,4,1,5,8.94,0.0,0.16,0,0.2
490,3,2,2,13.0,3,1,8,6.92,0.0,0.12,0,0.7
491,1,2,2,6.0,6,4,25,16.77,1.0,0.32,0,0.2
492,1,1,1,3.0,2,3,9,13.61,1.0,0.34,1,0.2
493,1,2,2,7.0,5,6,14,18.43,1.0,0.28,0,0.3
494,1,3,3,0.0,3,3,1,14.26,0.0,0.01,0,0.3
495,1,2,1,1.0,4,4,20,15.65,1.0,0.37,1,0.3
496,2,2,1,2.0,4,3,12,14.22,0.0,0.2,1,0.6
497,3,3,1,3.0,3,1,8,8.94,0.0,0.08,0,1.5
498,2,3,3,1.0,6,2,10,11.86,0.0,0.06,0,0.7
499,1,2,3,1.0,6,3,5,13.79,0.0,0.06,1,0.2
500,3,2,2,5.0,5,2,12,9.83,0.0,0.15,0,1.1
501,1,2,1,0.0,5,1,8,7.9,0.0,0.19,0,0.4
502,2,1,1,2.0,4,4,5,16.07,1.0,0.18,0,0.8
503,1,2,2,5.0,1,1,6,7.29,0.0,0.07,0,0.3
504,1,2,2,6.0,2,3,8,13.06,0.0,0.11,1,0.4
505,1,1,2,0.0,4,3,4,13.47,1.0,0.24,0,0.4
506,3,2,1,5.0,3,1,6,8.49,0.0,0.08,0,1.0
507,2,4,2,0.0,1,4,25,15.33,0.0,0.08,0,0.3
508,2,2,1,12.0,4,1,5,9.63,0.0,0.07,0,0.5
509,1,2,1,3.0,5,1,17,7.51,0.0,0.3,0,0.3
510,1,2,2,8.0,3,1,10,9.32,0.0,0.24,0,0.4
511,2,2,1,3.0,2,4,11,16.29,1.0,0.24,1,0.3
512,1,3,1,5.0,4,1,12,7.9,0.0,0.11,0,0.3
513,2,3,2,11.0,4,1,13,7.14,0.0,0.14,0,0.5
514,1,2,2,4.0,1,1,7,7.51,0.0,0.12,0,0.2
515,1,3,2,9.0,1,2,12,9.91,0.0,0.1,0,0.3
516,2,2,2,1.0,4,7,25,20.16,1.0,0.46,1,0.8
517,3,2,1,6.0,2,1,5,6.03,0.0,0.13,0,0.9
518,2,1,3,3.0,4,2,12,11.36,0.0,0.4,0,0.3
519,3,3,2,18.0,5,1,9,7.51,0.0,0.05,0,1.6
520,2,2,1,3.0,1,2,10,9.88,0.0,0.29,0,0.9
521,2,2,1,13.0,4,3,9,13.06,0.0,0.21,0,0.5
522,2,2,1,3.0,4,1,6,8.49,0.0,0.09,0,0.4
523,2,2,1,10.0,2,1,9,8.94,0.0,0.15,0,0.3
524,1,2,2,6.0,5,2,21,11.48,0.0,0.36,0,0.3
525,1,1,2,6.0,1,1,3,6.99,0.0,0.08,0,0.2
526,2,3,2,4.0,3,1,10,7.29,0.0,0.09,0,0.4
527,2,3,1,1.0,5,3,8,12.54,0.0,0.09,1,0.8
528,1,3,2,9.0,2,1,6,6.99,0.0,0.07,0,0.3
529,3,2,2,6.0,5,1,6,5.42,0.0,0.09,0,1.6
530,1,3,2,9.0,4,2,12,11.11,0.0,0.1,0,0.3
531,3,2,1,12.0,3,4,14,15.7,1.0,0.33,1,0.8
532,2,3,1,3.0,6,2,20,11.83,0.0,0.12,0,0.2
533,1,3,2,6.0,4,2,24,9.99,0.0,0.21,0,0.4
534,1,3,1,3.0,3,2,12,10.37,0.0,0.11,0,0.3
535,1,3,1,1.0,4,3,10,14.65,0.0,0.1,1,0.3
536,2,3,2,3.0,6,2,8,10.59,0.0,0.08,0,0.6
537,2,1,1,7.0,3,1,6,7.14,0.0,0.23,0,0.5
538,2,2,1,5.0,4,3,16,13.98,0.0,0.29,1,0.9
539,1,2,2,9.0,2,3,3,14.35,0.0,0.04,0,0.3
540,3,3,3,15.0,1,2,10,11.71,0.0,0.06,0,0.7
541,2,2,1,4.0,3,4,10,13.36,0.0,0.22,0,0.9
542,2,2,1,2.0,6,5,5,15.13,1.0,0.09,0,0.7
543,1,3,2,9.0,6,4,10,15.62,0.0,0.07,1,0.3
544,1,2,1,1.0,2,2,13,10.37,0.0,0.28,0,0.3
545,1,1,1,0.0,4,1,8,9.32,0.0,0.27,0,0.4
546,1,3,2,6.0,4,1,12,6.92,0.0,0.08,0,0.4
547,2,3,2,3.0,4,2,15,11.86,0.0,0.09,0,0.8
548,1,2,2,7.0,2,2,14,9.67,0.0,0.25,0,0.2
549,1,1,1,2.0,2,2,2,10.65,0.0,0.09,0,0.2
550,1,1,1,0.0,5,3,4,14.35,1.0,0.2,1,0.4
551,1,2,1,2.0,3,3,16,12.84,1.0,0.38,1,0.2
552,2,3,1,0.0,4,3,16,10.91,0.0,0.08,1,0.9
553,1,1,3,4.0,3,3,13,13.11,0.0,0.37,1,0.4
554,2,3,2,13.0,5,1,5,6.03,0.0,0.04,0,0.9
555,2,2,1,3.0,1,2,15,8.88,1.0,0.33,0,0.3
556,3,2,1,2.0,3,2,6,10.99,0.0,0.12,0,0.6
557,2,2,2,12.0,5,3,16,11.34,0.0,0.2,1,0.7
558,2,3,1,4.0,3,4,25,15.33,0.0,0.13,1,0.7
559,1,1,2,6.0,5,3,5,14.17,1.0,0.26,1,0.2
560,1,2,2,3.0,2,1,6,9.32,0.0,0.12,0,0.2
561,2,1,3,5.0,2,3,10,13.49,0.0,0.4,1,0.5
562,3,4,2,2.0,5,2,30,9.91,0.0,0.04,0,0.8
563,1,2,1,0.0,2,3,3,12.73,0.0,0.07,0,0.4
564,1,1,2,0.0,4,4,6,14.61,1.0,0.18,0,0.4
565,3,1,2,7.0,2,4,6,15.21,1.0,0.21,0,0.9
566,2,3,2,5.0,3,2,8,10.59,0.0,0.09,0,1.0
567,2,3,2,3.0,3,1,11,5.79,0.0,0.1,0,0.5
568,3,2,3,1.0,4,4,5,15.7,0.0,0.08,0,0.9
569,1,2,1,3.0,1,2,9,11.26,0.0,0.23,0,0.4
570,1,3,2,7.0,4,3,9,11.34,0.0,0.07,1,0.3
571,1,2,1,1.0,1,2,6,12.42,0.0,0.16,0,0.2
572,2,2,2,4.0,3,1,8,7.88,0.0,0.13,0,0.8
573,4,4,2,0.0,4,4,10,17.27,0.0,0.03,1,1.4
574,1,2,2,0.0,1,2,4,11.14,1.0,0.07,0,0.3
575,2,2,1,14.0,4,2,7,10.65,0.0,0.08,0,0.9
576,2,2,2,13.0,3,1,2,5.99,0.0,0.04,0,0.9
577,1,2,2,8.0,4,2,16,11.49,0.0,0.29,0,0.2
578,2,2,1,8.0,3,2,5,11.36,0.0,0.07,0,0.2
579,2,3,2,0.0,1,1,14,8.49,0.0,0.11,0,0.7
580,2,2,2,5.0,3,2,8,10.36,0.0,0.18,0,0.9
581,1,3,1,9.0,3,4,7,14.61,0.0,0.05,0,0.3
582,1,2,2,8.0,2,2,2,10.99,0.0,0.02,0,0.3
583,2,1,1,1.0,1,3,5,13.47,0.0,0.16,0,0.8
584,2,3,1,1.0,4,4,14,15.99,1.0,0.11,1,1.0
585,1,3,1,1.0,6,1,5,8.9,0.0,0.04,0,0.3
586,3,2,2,6.0,3,1,2,8.9,0.0,0.03,0,1.6
587,2,3,2,4.0,5,2,6,10.59,0.0,0.04,0,0.8
588,1,2,1,6.0,4,2,8,11.11,0.0,0.2,0,0.3
589,1,2,2,5.0,1,1,6,7.9,0.0,0.12,0,0.4
590,3,2,1,4.0,4,3,11,12.99,0.0,0.16,0,0.7
591,1,2,1,0.0,2,1,4,5.42,0.0,0.11,0,0.3
592,1,2,2,5.0,6,2,8,12.21,0.0,0.11,0,0.3
593,1,2,1,2.0,5,2,7,10.65,0.0,0.1,0,0.2
594,3,2,1,2.0,2,1,12,7.29,0.0,0.14,0,1.4
595,2,2,2,7.0,6,2,10,9.91,0.0,0.13,0,0.5
596,1,2,2,4.0,1,3,3,12.99,0.0,0.05,1,0.2
597,1,2,2,9.0,3,1,4,6.39,0.0,0.04,0,0.4
598,4,2,1,25.0,3,2,10,11.36,0.0,0.14,0,1.2
599,3,1,2,2.0,4,2,5,10.65,0.0,0.15,0,1.5
600,3,2,2,0.0,1,1,20,6.17,0.0,0.4,0,1.2
601,1,3,2,4.0,5,3,20,12.73,0.0,0.15,1,0.3
602,2,2,2,14.0,5,1,17,7.88,0.0,0.44,0,0.5
603,1,2,1,3.0,2,3,13,12.23,0.0,0.26,0,0.3
604,2,2,1,7.0,3,1,8,6.03,0.0,0.17,0,0.7
605,3,2,2,1.0,5,3,4,13.16,0.0,0.08,1,0.5
606,2,2,3,0.0,2,1,5,5.42,0.0,0.13,0,0.5
607,1,1,1,3.0,1,3,9,10.28,1.0,0.47,1,0.4
608,1,2,2,2.0,5,2,15,10.0,0.0,0.29,0,0.2
609,1,2,2,8.0,4,2,5,10.99,0.0,0.1,0,0.3
610,1,2,2,6.0,1,3,10,14.65,0.0,0.14,0,0.2
611,1,1,1,0.0,2,4,12,15.05,1.0,0.41,1,0.2
612,2,3,2,13.0,5,2,17,10.25,0.0,0.16,0,1.0
613,1,1,1,0.0,5,2,8,11.71,1.0,0.23,0,0.4
614,1,2,3,0.0,4,2,8,12.53,0.0,0.13,0,0.2
615,1,2,1,3.0,1,2,8,12.53,0.0,0.18,0,0.2
616,2,2,2,11.0,5,1,20,6.54,0.0,0.31,0,0.5
617,1,2,2,6.0,4,4,2,14.84,0.0,0.04,1,0.4
618,4,3,2,0.0,6,4,6,15.2,0.0,0.05,1,1.3
619,3,3,2,5.0,2,2,12,11.14,0.0,0.08,0,1.7
620,2,3,2,6.0,6,1,16,8.94,0.0,0.13,0,0.4
621,1,1,1,2.0,2,3,8,12.53,1.0,0.22,1,0.4
622,2,1,1,2.0,3,1,12,7.29,1.0,0.53,0,0.5
623,4,2,2,1.0,4,2,12,12.21,0.0,0.19,0,1.2
624,2,2,1,5.0,6,1,6,7.9,1.0,0.13,0,0.4
625,2,2,1,5.0,4,3,6,12.68,1.0,0.08,0,0.2
626,1,2,3,8.0,1,3,2,13.11,0.0,0.02,1,0.3
627,2,1,1,4.0,4,3,6,12.68,0.0,0.23,1,0.5
628,1,2,2,2.0,4,2,7,9.99,0.0,0.12,0,0.3
629,1,2,1,2.0,6,3,9,14.72,0.0,0.16,1,0.2
630,1,3,2,3.0,1,3,8,13.06,1.0,0.08,1,0.3
631,2,3,2,10.0,6,1,4,6.54,0.0,0.04,0,0.2
632,3,2,1,5.0,5,1,10,9.32,0.0,0.15,0,1.1
633,2,1,3,1.0,1,1,5,5.79,0.0,0.25,0,0.7
634,2,2,3,1.0,6,3,5,14.27,0.0,0.08,1,0.5
635,1,2,1,2.0,1,3,20,13.79,1.0,0.26,1,0.4
636,3,2,1,4.0,2,4,19,14.96,1.0,0.39,1,1.6
637,2,2,2,6.0,1,2,15,11.99,0.0,0.25,0,0.5
638,1,3,2,2.0,3,2,5,10.75,0.0,0.06,0,0.4
639,1,1,1,3.0,5,3,3,12.98,0.0,0.1,0,0.3
640,1,2,2,1.0,4,1,6,7.66,0.0,0.09,0,0.4
641,2,2,2,3.0,6,1,4,8.49,0.0,0.04,0,0.7
642,3,2,2,5.0,6,2,8,11.12,0.0,0.1,0,1.2
643,1,2,2,8.0,2,1,14,8.94,0.0,0.18,0,0.3
644,5,2,3,11.0,4,2,8,9.99,0.0,0.1,0,2.4
645,4,2,1,2.0,2,4,13,15.7,1.0,0.28,0,1.3
646,2,2,1,0.0,3,2,12,10.65,0.0,0.19,0,0.8
647,1,2,1,1.0,3,1,6,7.51,0.0,0.17,0,0.4
648,2,2,1,0.0,6,5,8,16.4,1.0,0.17,0,0.3
649,3,3,2,9.0,6,3,20,12.53,0.0,0.22,0,0.5
650,3,3,1,6.0,6,4,8,13.24,1.0,0.06,1,1.4
651,2,1,1,2.0,1,1,2,8.59,1.0,0.1,0,0.3
652,1,1,2,9.0,5,3,3,13.11,0.0,0.08,1,0.2
653,1,2,3,9.0,3,2,14,11.48,0.0,0.32,0,0.2
654,3,2,2,7.0,2,1,7,7.51,0.0,0.18,0,0.5
655,1,1,2,0.0,1,2,2,10.59,0.0,0.1,0,0.2
656,1,1,1,2.0,2,4,4,14.84,1.0,0.17,1,0.2
657,1,1,1,1.0,4,5,1,17.99,1.0,0.04,0,0.3
658,1,2,1,1.0,2,2,12,11.49,0.0,0.27,0,0.3
659,1,2,1,2.0,2,4,10,15.65,1.0,0.23,1,0.4
660,3,2,2,6.0,4,1,14,7.51,0.0,0.16,0,1.2
661,2,2,1,1.0,1,1,3,8.59,0.0,0.03,0,0.2
662,1,2,1,0.0,3,1,4,7.68,0.0,0.11,0,0.2
663,1,2,3,4.0,1,1,3,5.79,0.0,0.06,0,0.4
664,1,2,1,0.0,6,4,2,15.58,1.0,0.03,1,0.4
665,2,3,2,11.0,2,1,5,6.62,0.0,0.04,0,0.5
666,1,2,1,8.0,2,3,25,13.85,0.0,0.29,0,0.4
667,1,1,1,4.0,6,1,4,7.29,1.0,0.28,0,0.4
668,2,2,1,0.0,4,1,4,9.32,0.0,0.06,0,0.7
669,3,1,1,3.0,5,3,3,14.79,0.0,0.08,1,1.5
670,3,2,2,9.0,1,3,12,15.96,1.0,0.16,0,0.5
671,1,2,2,3.0,5,2,24,11.71,0.0,0.3,0,0.3
672,2,1,3,7.0,4,2,3,10.99,0.0,0.09,0,0.5
673,4,2,1,2.0,2,3,16,12.99,1.0,0.36,0,1.4
674,1,2,1,4.0,1,2,6,11.49,0.0,0.09,0,0.4
675,2,3,3,4.0,6,4,15,14.84,0.0,0.07,0,0.8
676,3,3,2,12.0,3,4,20,14.96,0.0,0.08,0,1.2
677,1,2,2,3.0,3,3,11,12.68,0.0,0.14,1,0.2
678,2,1,1,3.0,2,2,12,10.75,1.0,0.36,0,0.5
679,2,2,2,7.0,2,2,4,11.86,0.0,0.06,0,0.5
680,3,2,2,18.0,6,1,4,6.39,0.0,0.07,0,0.5
681,1,2,1,7.0,5,5,10,17.99,1.0,0.21,1,0.4
682,3,1,1,3.0,6,2,8,11.11,1.0,0.26,0,1.3
683,1,3,2,4.0,3,1,8,7.51,0.0,0.07,0,0.3
684,1,1,1,2.0,3,1,9,9.32,1.0,0.37,0,0.4
685,3,3,1,5.0,6,2,15,11.36,0.0,0.07,0,0.8
686,1,2,2,0.0,1,1,24,6.54,0.0,0.4,0,0.3
687,4,2,1,0.0,3,1,7,7.43,0.0,0.16,0,1.3
688,2,2,3,13.0,4,1,5,5.42,0.0,0.11,0,0.6
689,2,2,2,11.0,1,2,12,9.91,1.0,0.16,0,1.0
690,1,2,2,0.0,4,1,28,8.49,0.0,0.33,0,0.4
691,1,2,1,7.0,1,4,4,15.33,0.0,0.07,1,0.2
692,1,2,1,2.0,3,4,20,16.49,1.0,0.37,0,0.2
693,2,2,2,0.0,2,1,10,8.94,0.0,0.13,0,1.0
694,1,3,2,0.0,3,1,15,8.94,0.0,0.11,0,0.2
695,4,2,2,25.0,2,2,10,10.74,0.0,0.15,0,1.3
696,2,1,1,1.0,4,1,3,7.14,1.0,0.09,0,0.6
697,1,1,1,1.0,5,2,20,10.99,1.0,0.61,0,0.3
698,1,1,1,1.0,1,4,5,15.65,1.0,0.21,0,0.2
699,2,2,1,3.0,4,1,7,9.32,0.0,0.18,0,0.6
700,3,3,1,2.0,3,3,8,13.22,0.0,0.07,0,0.9
701,1,1,2,6.0,1,4,7,14.42,0.0,0.22,0,0.4
702,1,3,1,6.0,1,2,15,9.88,0.0,0.16,0,0.4
703,1,3,2,9.0,6,4,25,13.24,1.0,0.13,1,0.4
704,1,1,1,1.0,4,2,6,12.53,0.0,0.18,0,0.4
705,1,3,2,2.0,1,2,13,9.99,0.0,0.11,0,0.4
706,2,2,2,5.0,2,3,6,13.06,0.0,0.14,1,1.0
707,1,3,2,7.0,5,1,5,7.14,0.0,0.04,0,0.4
708,1,2,1,2.0,2,1,2,5.42,0.0,0.05,0,0.4
709,3,1,3,2.0,6,3,5,13.92,1.0,0.33,0,1.1
710,3,1,1,0.0,3,3,10,13.06,1.0,0.34,1,0.9
711,1,1,1,2.0,1,2,10,11.71,1.0,0.48,0,0.2
712,2,2,1,0.0,5,1,10,5.79,0.0,0.14,0,0.3
713,4,4,3,11.0,3,2,9,11.49,0.0,0.03,0,1.3
714,2,3,1,10.0,3,2,6,9.88,0.0,0.05,0,0.2
715,1,2,1,4.0,5,4,5,12.92,1.0,0.14,1,0.3
716,1,2,1,3.0,6,4,15,18.25,0.0,0.24,1,0.4
717,1,2,1,6.0,3,3,12,13.79,0.0,0.19,0,0.4
718,2,2,3,2.0,3,2,3,9.91,0.0,0.05,0,0.2
719,3,2,1,2.0,5,1,3,7.74,0.0,0.05,0,1.7
720,4,2,1,11.0,3,3,10,13.48,0.0,0.14,0,1.6
721,1,2,2,0.0,6,4,15,14.96,1.0,0.22,0,0.2
722,1,1,3,3.0,3,1,4,7.4,1.0,0.21,0,0.4
723,1,3,2,2.0,4,1,7,9.63,0.0,0.07,0,0.4
724,1,1,1,4.0,2,4,14,12.61,1.0,0.46,0,0.3
725,3,2,1,2.0,1,1,4,7.51,0.0,0.07,0,0.7
726,1,2,1,0.0,1,2,2,10.37,0.0,0.04,0,0.4
727,1,2,1,2.0,3,3,3,12.68,1.0,0.06,1,0.3
728,1,2,2,5.0,4,1,3,6.99,0.0,0.08,0,0.2
729,1,2,1,0.0,5,3,8,13.22,0.0,0.15,0,0.3
730,3,2,2,5.0,6,4,24,14.46,0.0,0.3,0,0.6
731,4,2,2,3.0,6,3,4,14.79,0.0,0.05,1,1.2
732,3,3,2,14.0,5,1,10,6.91,0.0,0.07,0,0.5
733,1,2,2,3.0,2,1,10,7.49,0.0,0.14,0,0.3
734,1,2,2,0.0,2,2,15,10.37,0.0,0.25,0,0.4
735,1,1,3,4.0,4,2,5,11.12,0.0,0.17,0,0.2
736,2,2,3,2.0,2,1,10,6.62,0.0,0.14,0,0.9
737,2,2,2,11.0,4,2,7,11.49,0.0,0.1,0,0.8
738,2,3,2,6.0,6,1,2,7.9,0.0,0.01,0,0.5
739,2,2,1,3.0,1,2,9,12.42,0.0,0.14,0,0.5
740,1,2,2,3.0,1,3,6,11.78,0.0,0.13,0,0.4
741,1,1,1,0.0,2,2,13,11.99,1.0,0.42,0,0.4
742,2,1,1,0.0,2,2,1,9.99,0.0,0.04,0,0.7
743,2,1,1,2.0,5,5,5,17.99,1.0,0.17,1,1.0
744,1,2,1,0.0,1,1,3,5.99,0.0,0.06,0,0.2
745,2,1,3,5.0,6,1,2,5.42,0.0,0.06,0,0.6
746,2,1,1,0.0,3,2,4,10.71,0.0,0.15,0,0.4
747,3,2,3,15.0,2,3,15,13.06,0.0,0.25,0,0.7
748,3,1,1,1.0,5,4,3,14.11,1.0,0.09,0,0.5
749,1,2,1,2.0,4,3,16,14.27,0.0,0.19,0,0.2
750,2,2,2,10.0,1,1,8,7.51,0.0,0.1,0,0.2
751,1,1,1,0.0,3,3,7,13.22,0.0,0.21,1,0.3
752,2,2,2,5.0,6,2,6,10.65,0.0,0.13,0,0.7
753,1,1,1,5.0,3,1,5,5.42,0.0,0.19,0,0.3
754,3,2,1,8.0,2,3,8,13.22,0.0,0.23,0,1.6
755,3,1,1,0.0,6,2,5,11.14,1.0,0.14,0,0.9
756,2,2,2,5.0,6,5,9,17.19,0.0,0.11,0,0.5
757,3,2,1,0.0,4,2,5,10.65,0.0,0.12,0,0.6
758,1,2,2,5.0,6,2,15,11.36,1.0,0.38,0,0.2
759,1,2,1,9.0,4,5,9,18.64,0.0,0.23,1,0.4
760,1,2,1,7.0,2,5,20,17.39,1.0,0.2,0,0.2
761,3,3,2,0.0,2,1,3,7.43,1.0,0.02,0,0.5
762,1,2,2,6.0,2,2,6,10.65,0.0,0.14,0,0.3
763,1,1,1,2.0,1,5,5,16.45,1.0,0.21,1,0.4
